DataCode,RecType,CaptureID,CaptureDate,Watershed,SpeciesCode,CaptureTime,CaptureMethod,Recap,BandPrefixNumber,BandSuffixNumber,ColorBands,Age,HowAged,Sex,CP,BP,HowSexed,HeadBill,Tarsus,WingChord,MoltScore,FatScore,BloodSample,BirdMass,HowWeighed,Bander,Photos,TotalBlood,Haematocrit,Feather,FeatherCollected,ConcTRIG,TRIG,ConcBUTY,BUTY,FatMass,LeanMass,BodyWater,PositionRegion,PositionX,PositionY,Notes
CBS01,1,2535,7/8/2018,C3SB,EAME,10:20:00,hand,FALSE,1713,99848,NA,NG,OnNest,F,0,0,Molecular,-999,36.1,64,-999,-999,TRUE,42.51,DigitalScale,SKW,FALSE,-999,38,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711265,4331289,
CBS01,1,2538,7/8/2018,C3SB,EAME,10:20:00,hand,FALSE,1713,99851,NA,NG,OnNest,U,0,0,NA,-999,30,50.5,-999,-999,TRUE,30.69,DigitalScale,DJS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711265,4331289,No plasma
CBS01,1,2921,7/8/2018,2D,EAME,08:25:00,mistnet,FALSE,1713,53234,DA-DS,AHY,Plumage,M,3,0,CP,60.5,41.5,115.5,0,0,TRUE,110.4,DigitalScale,KMS,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711046,4328581,
CBS01,1,2567,7/9/2018,C3A,GRSP,09:35:00,hand,FALSE,890,22370,NA,NG,OnNest,U,0,0,NA,-999,19.3,43,-999,-999,FALSE,12.56,DigitalScale,KET,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711641,4329958,
CBS01,1,2566,7/9/2018,C3A,GRSP,09:35:00,hand,FALSE,890,22369,NA,NG,OnNest,U,0,0,NA,-999,18.9,41.5,-999,-999,FALSE,12.5,DigitalScale,DJS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711641,4329958,
CBS01,1,2432,7/10/2018,N1B,GRSP,10:40:00,mistnet,FALSE,890,22371,SK-WO,AHY,Plumage,M,4,0,CP,29.6,19.8,62.5,0,1,TRUE,16.72,DigitalScale,AB,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710392,4328038,Blood lost in centrifuge
CBS01,1,2431,7/10/2018,C3SB,GRSP,08:38:00,mistnet,TRUE,1831,10457,RB-SR,ATY,Plumage,M,5,0,CP,28.5,20,63,0,0,TRUE,16.29,DigitalScale,AB,TRUE,-999,47,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711412,4330368,recap from 2014!; Age change from ASY to ATY (MDR 2-Jul-20)
CBS01,1,2430,7/10/2018,K1B,GRSP,07:56:00,mistnet,FALSE,2621,21417,SA-PB,AHY,Plumage,F,0,2,BP,26.6,18.7,55,0,2,TRUE,15.45,DigitalScale,MKW,TRUE,26,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711084,4329101,greater than 5 minutes till bled  no plasma
CBS01,1,2429,7/10/2018,K1B,GRSP,06:55:00,mistnet,TRUE,890,22365,WY-SR,AHY,Plumage,M,5,0,CP,27.8,20.4,61,0,1,TRUE,16.6,DigitalScale,MKW,TRUE,-999,51,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711084,4329101,
CBS01,1,2554,7/14/2018,N1B,BHCO,07:43:00,hand,FALSE,2651,51196,NA,NG,OnNest,F,0,0,Molecular,-999,23.2,50,-999,-999,TRUE,21.25,DigitalScale,DJS,FALSE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710308,4328100,
CBS01,1,2555,7/14/2018,N1B,BHCO,07:43:00,hand,FALSE,2651,51195,NA,NG,OnNest,U,0,0,NA,-999,20.6,41,-999,-999,TRUE,14.7,DigitalScale,DJS,FALSE,-999,47,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710308,4328100,
CBS01,1,2553,7/14/2018,N1B,DICK,07:43:00,hand,FALSE,1931,2652,NA,NG,OnNest,F,0,0,Molecular,-999,20.2,39,-999,-999,TRUE,12.04,DigitalScale,DJS,FALSE,-999,31,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710308,4328100,Transmitter #150.102
CBS01,1,2439,7/17/2018,C3C,GRSP,08:15:00,mistnet,FALSE,890,22378,SD-BD,AHY,Plumage,M,4,0,CP,29.2,20.5,60.5,0,0,TRUE,16.7,DigitalScale,AB,TRUE,-999,46,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711555,4329038,about seven minutes before taking blood
CBS01,1,2438,7/17/2018,C3C,GRSP,06:30:00,mistnet,FALSE,890,22377,WO-WS,AHY,Plumage,M,4,0,CP,29.9,19.2,58.5,0,1,TRUE,-999,NA,BNP,TRUE,-999,44,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711478,4328426,escaped before weighing  less than ten minutes before blood (greater than five)
CBS01,1,2440,7/17/2018,C3C,GRSP,08:35:00,mistnet,FALSE,890,22379,YG-WS,AHY,Plumage,M,4,0,CP,29.1,20.2,60.5,0,0,TRUE,16.16,DigitalScale,BNP,TRUE,-999,46,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711639,4328977,greater than 10 minutes before blood was taken
CBS01,1,2476,7/17/2018,C3A,EAME,06:30:00,hand,FALSE,1713,53281,NA,NG,OnNest,U,0,0,NA,-999,34.4,58.5,-999,-999,TRUE,40.93,DigitalScale,SKW,FALSE,-999,38,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712642,4330401,
CBS01,1,2475,7/17/2018,C3A,EAME,06:30:00,hand,FALSE,1713,53282,NA,NG,OnNest,F,0,0,Molecular,-999,36.4,62.5,-999,-999,TRUE,40.92,DigitalScale,SKW,FALSE,-999,34,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712642,4330401,
CBS01,1,2474,7/17/2018,C3A,EAME,06:30:00,hand,FALSE,1713,53283,NA,NG,OnNest,M,0,0,Molecular,-999,38.4,67.5,-999,-999,TRUE,51.63,DigitalScale,SKW,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712642,4330401,
CBS01,1,2445,7/19/2018,C3C,GRSP,10:12:00,mistnet,FALSE,890,22383,YS-DD,AHY,Plumage,M,4,0,CP,28.1,20,64,0,0,TRUE,16.78,DigitalScale,KET,TRUE,22,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711837,4329118,bled in over 5 minutes
CBS01,1,2444,7/19/2018,C3B,GRSP,08:55:00,mistnet,TRUE,2181,40913,DS-DP,ATY,Plumage,M,4,0,CP,28.4,20,65,0,1,TRUE,16.47,DigitalScale,MKW,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,713487,4335489,replacd older pink band  was extremely faded. Bled in 5 minutes.
CBS01,1,2443,7/19/2018,C3B,GRSP,06:57:00,mistnet,FALSE,890,22382,NA,HY,Plumage,U,0,0,NA,27.3,20.6,62,0,1,TRUE,15.81,DigitalScale,MKW,TRUE,-999,47,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,713487,4335489,blood taken in greater than 5 minutes
CBS01,1,2442,7/19/2018,C3B,GRSP,06:15:00,mistnet,FALSE,890,22380,NA,HY,Plumage,U,0,0,NA,28.2,20.9,59,0,1,TRUE,14.57,DigitalScale,MKW,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,713487,4335489,not enough blood for plasma
CBS01,1,2441,7/19/2018,C3B,GRSP,06:15:00,mistnet,FALSE,890,22381,KB-SA,AHY,Plumage,F,0,4,BP,28.2,20.2,59,0,1,FALSE,15.87,DigitalScale,KET,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,713487,4335489,released due to stress (blood not taken)  scrape on head also 4 or 5 bulges on head (possibly tumors?) that were not ticks.
CBS01,1,2570,7/20/2018,C3A,EAME,09:15:00,hand,FALSE,1713,53276,NA,NG,OnNest,U,0,0,NA,-999,36.4,68.3,-999,-999,TRUE,45.22,DigitalScale,SKW,FALSE,-999,47,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712384,4329970,
CBS01,1,2569,7/20/2018,C3A,EAME,09:15:00,hand,FALSE,1713,53277,NA,NG,OnNest,U,0,0,NA,-999,39.3,66.5,-999,-999,TRUE,52.92,DigitalScale,SKW,FALSE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712384,4329970,
CBS01,1,2568,7/20/2018,C3A,EAME,09:15:00,hand,FALSE,1713,53278,NA,NG,OnNest,U,0,0,NA,-999,37,71.9,-999,-999,TRUE,41.7,DigitalScale,SKW,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712384,4329970,
CBS01,1,2652,7/20/2018,K1B,EAME,07:10:00,hand,FALSE,1713,53280,NA,NG,OnNest,U,0,0,NA,-999,37.3,66.9,-999,-999,TRUE,41.78,DigitalScale,SKW,FALSE,-999,47,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711061,4330400,
CBS01,1,2653,7/20/2018,K1B,EAME,07:10:00,hand,FALSE,1713,53279,NA,NG,OnNest,U,0,0,NA,-999,37.3,62,-999,-999,TRUE,52.56,DigitalScale,SKW,FALSE,-999,44,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711061,4330400,
CBS01,1,2594,7/21/2018,C3B,GRSP,09:51:00,mistnet,FALSE,890,22397,GA-YS,AHY,CP,M,4,0,CP,30,20.4,62,0,1,TRUE,16.36,DigitalScale,SKW,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712634,4329552,
CBS01,1,2595,7/21/2018,C3B,GRSP,10:15:00,mistnet,FALSE,890,22398,NA,HY,Plumage,U,0,0,NA,27.9,24.1,58,0,0,TRUE,15.57,DigitalScale,JLG,TRUE,-999,52,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712788,4329450,
CBS01,1,2593,7/21/2018,C3B,GRSP,08:54:00,mistnet,FALSE,890,22396,NA,HY,Plumage,U,0,0,NA,-999,-999,58,0,0,TRUE,15.22,DigitalScale,SKW,TRUE,-999,55,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712634,4329552,
CBS01,1,2592,7/21/2018,C3B,GRSP,08:54:00,mistnet,FALSE,890,22395,NA,HY,Plumage,U,0,0,NA,28.2,19.1,59.8,0,0,TRUE,15.12,DigitalScale,JLG,TRUE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712634,4329552,
CBS01,1,2591,7/21/2018,C3B,GRSP,08:54:00,mistnet,FALSE,890,22394,NA,HY,Plumage,U,0,0,NA,29.4,21,58,0,1,TRUE,15.25,DigitalScale,SKW,TRUE,-999,52,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712634,4329552,
CBS01,1,2590,7/21/2018,C3B,GRSP,08:54:00,mistnet,FALSE,890,22393,NA,HY,Plumage,U,0,0,NA,29.6,21.4,68.5,0,0,TRUE,13.35,DigitalScale,SKW,TRUE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712634,4329552,
CBS01,1,2589,7/21/2018,C3B,GRSP,08:00:00,mistnet,FALSE,890,22392,NA,HY,Plumage,U,0,0,NA,25.4,19.6,60,0,0,TRUE,14.62,DigitalScale,JLG,TRUE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712634,4329552,Not enough blood for plasma
CBS01,1,2588,7/21/2018,C3B,GRSP,06:50:00,mistnet,TRUE,890,22479,SR-DP,AHY,CP,M,5,0,CP,25.9,22.9,63,0,0,TRUE,-999,NA,JLG,TRUE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712242,4329454,Not enough blood for plasma
CBS01,1,2578,7/21/2018,C3B,EAME,11:10:00,hand,FALSE,1713,99856,NA,NG,OnNest,U,0,0,NA,-999,36.3,60.5,-999,-999,TRUE,49.52,DigitalScale,SKW,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712648,4329640,
CBS01,1,2577,7/21/2018,C3B,EAME,11:10:00,hand,FALSE,1713,99855,NA,NG,OnNest,U,0,0,NA,-999,37.7,69.9,-999,-999,TRUE,46.92,DigitalScale,JLG,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712648,4329640,
CBS01,1,2576,7/21/2018,C3B,EAME,11:10:00,hand,FALSE,1713,99854,NA,NG,OnNest,U,0,0,NA,-999,38.3,68,-999,-999,TRUE,48.54,DigitalScale,SKW,FALSE,-999,45,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712648,4329640,
CBS01,1,2575,7/21/2018,C3B,EAME,11:10:00,hand,FALSE,1713,99853,NA,NG,OnNest,U,0,0,NA,-999,36.4,65.5,-999,-999,TRUE,45.13,DigitalScale,SKW,FALSE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712648,4329640,
CBS01,1,2564,7/22/2018,C3SB,EAME,11:45:00,hand,FALSE,1713,99859,NA,NG,OnNest,U,0,0,NA,-999,32.5,53,-999,-999,TRUE,38.27,DigitalScale,DJS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711201,4330555,All blood lost in lab
CBS01,1,2565,7/22/2018,C3SB,EAME,11:45:00,hand,FALSE,1713,99860,NA,NG,OnNest,U,0,0,NA,-999,32.9,53,-999,-999,TRUE,37.73,DigitalScale,SKW,FALSE,-999,33,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711201,4330555,
CBS01,1,2563,7/22/2018,C3SB,EAME,11:45:00,hand,FALSE,1713,99858,NA,NG,OnNest,M,0,0,Molecular,-999,33.6,60,-999,-999,TRUE,47.97,DigitalScale,DJS,FALSE,-999,37,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711201,4330555,
CBS01,1,2562,7/22/2018,C3SB,EAME,11:45:00,hand,FALSE,1713,99857,NA,NG,OnNest,M,0,0,Molecular,-999,35.7,62,-999,-999,TRUE,50.59,DigitalScale,DJS,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711201,4330555,
CBS01,1,2620,7/23/2018,C3A,GRSP,11:30:00,mistnet,FALSE,2621,21428,NA,HY,Plumage,U,0,0,NA,27.5,20.2,62,0,1,TRUE,-999,NA,MKW,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711609,4329936,NW corner
CBS01,1,2623,7/23/2018,C3SC,GRSP,11:30:00,mistnet,FALSE,890,22400,OS-KO,AHY,CP,M,4,0,CP,30,20.3,60.5,0,1,TRUE,18.01,DigitalScale,AB,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712296,4331855,
CBS01,1,2621,7/23/2018,C3SB,GRSP,12:43:00,mistnet,FALSE,2621,21434,SW-KO,AHY,CP,M,5,0,CP,27.9,19.8,60.1,0,2,TRUE,-999,NA,KET,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711693,4329995,SW corner
CBS01,1,2619,7/23/2018,C3SB,GRSP,10:00:00,mistnet,FALSE,2621,21427,SW-AD,AHY,BP,F,0,5,BP,27.1,19.9,57.7,0,1,TRUE,16.83,DigitalScale,MKW,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711355,4330581,Wing chord ruler missing. Using calipers got 57.7. Main plateau.
CBS01,1,2622,7/23/2018,C3SC,GRSP,09:12:00,mistnet,FALSE,890,22399,OD-DS,AHY,CP,M,4,0,CP,30.2,21,63,0,0,TRUE,-999,NA,AB,TRUE,-999,46,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711889,4332377,
CBS01,1,2631,7/27/2018,C3B,GRSP,11:20:00,mistnet,TRUE,2181,40913,DS-DP,ATY,CP,M,4,0,CP,-999,-999,-999,0,0,FALSE,17.18,DigitalScale,AB,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711706,4329380,2016 recap; mass of bird with geo- 17.59; mass of geo- 0.41; Age changed from AHY to ATY ( MDR 25-Jun-20)
CBS01,1,2629,7/27/2018,C3B,GRSP,10:48:00,mistnet,FALSE,2181,40989,NA,HY,Plumage,U,0,0,NA,28.8,20.2,59.5,1,1,FALSE,16.81,DigitalScale,BNP,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711706,4329380,Still growing 1st set of breast feathers; seal came out in centrifuge
CBS01,1,2628,7/27/2018,K1B,GRSP,10:29:00,mistnet,FALSE,2181,40988,NA,HY,Plumage,U,0,0,NA,28.5,19.2,57,0,0,FALSE,-999,NA,AB,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711482,4329276,Seal came out in centrifuge
CBS01,1,2627,7/27/2018,K1B,GRSP,08:25:00,mistnet,TRUE,890,22377,WO-WS,AHY,CP,M,4,0,CP,29,18.8,59.5,0,1,FALSE,17.94,DigitalScale,DJS,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711285,4329230,Recap 2018 C3C. Mass of geo- 0.51g; mass of bird with geo- 18.45
CBS01,1,2626,7/27/2018,K1B,GRSP,07:54:00,mistnet,FALSE,2181,40987,DO-SG,AHY,CP,M,3,0,CP,29.8,19.2,62.5,0,1,FALSE,16.82,DigitalScale,DJS,FALSE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711214,4329060,Mass of bird with geo- 17.3; mass of geo- 0.52; no blood  didn't want to stress the bird too much.
CBS01,1,2625,7/27/2018,K1B,GRSP,06:50:00,mistnet,FALSE,2181,40986,KS-OY,AHY,CP,M,3,0,CP,28.9,19.1,60.5,0,1,TRUE,17.16,DigitalScale,AB,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711093,4329110,mass of geo- .5; mass of bird with geo- 17.66
CBS01,1,2624,7/27/2018,K1B,GRSP,06:45:00,mistnet,FALSE,2181,40985,KY-SD,HY,Plumage,M,0,0,Recap,29.1,20.1,59,0,0,TRUE,15.75,DigitalScale,DJS,FALSE,-999,50,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711093,4329110,Recaptured as SY 13-Jun-19 and given color-band then.
CBS01,1,2632,7/27/2018,K1B,GRSP,11:50:00,mistnet,FALSE,2181,40991,NA,HY,Plumage,U,0,0,NA,28.9,20.5,56,2,0,TRUE,15.53,DigitalScale,BNP,FALSE,-999,46,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711482,4329276,Growing feather RP1; symmetrical wing molt; PI's half emerged.
CBS01,1,2630,7/27/2018,C3B,GRSP,10:48:00,mistnet,FALSE,2181,40990,NA,HY,Plumage,U,0,0,NA,28.9,20.8,58.5,0,0,FALSE,15.85,DigitalScale,BNP,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711706,4329380,Seal came out in centrifuge
CBS01,1,2641,7/27/2018,C3B,EAME,11:50:00,hand,FALSE,1713,53274,NA,NG,OnNest,U,0,0,NA,-999,32.9,57.5,-999,-999,TRUE,37.88,DigitalScale,DJS,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712468,4329464,
CBS01,1,2640,7/27/2018,C3B,EAME,11:50:00,hand,FALSE,1713,53275,NA,NG,OnNest,U,0,0,NA,-999,36.5,66.8,-999,-999,TRUE,41.4,DigitalScale,DJS,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712468,4329464,
CBS01,1,2603,7/28/2018,C3B,GRSP,08:00:00,mistnet,FALSE,2621,21438,NA,HY,Plumage,U,0,0,NA,27.8,19.3,55.5,0,1,TRUE,15.37,DigitalScale,BNP,FALSE,-999,46,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711627,4329619,
CBS01,1,2602,7/28/2018,C3B,GRSP,08:00:00,mistnet,FALSE,2621,21433,NA,HY,Plumage,U,0,0,NA,28.8,19.9,57.6,0,0,TRUE,14.61,DigitalScale,BNP,TRUE,-999,45,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711627,4329619,Very short RS2 and RS3 half unsheathed
CBS01,1,2601,7/28/2018,C3B,GRSP,08:00:00,mistnet,FALSE,2621,21431,NA,HY,Plumage,U,0,0,NA,28.4,19.6,57.7,0,0,TRUE,14.98,DigitalScale,BNP,TRUE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711627,4329619,Not enough blood to spin
CBS01,1,2600,7/28/2018,C3B,GRSP,08:00:00,mistnet,TRUE,890,22440,WS-DO,AHY,CP,M,3,0,CP,28.4,21.1,50.6,0,1,FALSE,17.35,DigitalScale,SKW,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711627,4329619,mass of geo- 0.37g; mass of bird with geo- 17.74
CBS01,1,2599,7/28/2018,C3B,GRSP,08:00:00,mistnet,FALSE,2621,21440,NA,HY,Plumage,U,0,0,NA,28.5,19.6,55,0,0,TRUE,15.53,DigitalScale,BNP,TRUE,27,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711621,4330311,
CBS01,1,2598,7/28/2018,C3B,GRSP,07:40:00,mistnet,FALSE,2621,21432,NA,HY,Plumage,U,0,0,NA,28.2,19.4,53.9,0,0,TRUE,14.07,DigitalScale,SKW,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711621,4330311,Not enough blood to spin
CBS01,1,2597,7/28/2018,C3A,GRSP,07:40:00,mistnet,TRUE,890,22398,NA,HY,Plumage,U,0,0,NA,28.4,20.7,58.9,0,0,FALSE,15.31,DigitalScale,SKW,TRUE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711815,4329865,Culmen: 7.0 Chest: 14.5 Muscle: 2
CBS01,1,2606,7/28/2018,C3B,GRSP,09:30:00,mistnet,FALSE,2621,21441,NA,HY,Plumage,U,0,0,NA,27.8,18.6,57.9,0,1,TRUE,16.29,DigitalScale,BNP,FALSE,-999,52,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711627,4329619,Bird's right hallux looks twisted like it had broken and healed incorrectly.
CBS01,1,2596,7/28/2018,C3A,GRSP,07:40:00,mistnet,FALSE,2621,21429,YS-WK,AHY,CP,M,3,0,CP,28.1,20.9,58.3,0,1,FALSE,17.41,DigitalScale,SKW,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711815,4329865,Mass with geo: 19.21g; mass of geo: 058g
CBS01,1,2604,7/28/2018,C3A,GRSP,09:20:00,mistnet,FALSE,2621,21436,DY-OS,HY,Plumage,M,0,0,Recap,28.2,20.5,56,0,1,TRUE,-999,NA,SKW,TRUE,-999,55,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711815,4329865,Recaptured in 2019. Color banded 20_May-2019.
CBS01,1,2605,7/28/2018,C3B,GRSP,09:30:00,mistnet,FALSE,2621,21439,NA,HY,Plumage,U,0,0,NA,28.6,20.1,55.6,0,0,TRUE,16,DigitalScale,BNP,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711627,4329619,Not enough to spin
CBS01,1,2612,7/28/2018,C3B,GRSP,12:20:00,mistnet,FALSE,2621,21444,NA,HY,Plumage,U,0,0,NA,29.9,19.6,59.5,0,0,TRUE,16.92,DigitalScale,BNP,FALSE,-999,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711730,4329633,
CBS01,1,2611,7/28/2018,C3B,GRSP,12:20:00,mistnet,FALSE,2621,21443,NA,HY,Plumage,U,0,0,NA,29,19.8,56.8,0,0,TRUE,15.33,DigitalScale,SKW,FALSE,-999,46,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711730,4329633,
CBS01,1,2610,7/28/2018,C3B,GRSP,12:20:00,mistnet,FALSE,2621,21430,NA,HY,Plumage,U,0,0,NA,27.9,19,55.7,0,0,TRUE,15.6,DigitalScale,BNP,FALSE,-999,47,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711730,4329633,
CBS01,1,2609,7/28/2018,C3B,GRSP,12:20:00,mistnet,FALSE,2621,21437,NA,HY,Plumage,U,0,0,NA,29.1,20,55,0,1,TRUE,15.91,DigitalScale,SKW,FALSE,-999,46,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711730,4329633,
CBS01,1,2608,7/28/2018,C3A,GRSP,11:20:00,mistnet,FALSE,2621,21442,GS-GK,AHY,CP,M,5,0,CP,29.6,19.9,64.2,0,3,TRUE,19.44,DigitalScale,SKW,TRUE,-999,53,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711895,4329866,Mass of geo- 0.5g; mass of bird with geo- 19.84
CBS01,1,2607,7/28/2018,C3A,GRSP,10:30:00,mistnet,FALSE,2621,21435,NA,HY,Plumage,U,0,0,NA,27.2,18.6,55.3,0,0,TRUE,14.64,DigitalScale,BNP,FALSE,23,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711895,4329866,
CBS01,1,2633,7/30/2018,C3B,GRSP,06:30:00,mistnet,TRUE,2181,40778,GD-OS,ASY,CP,M,3,0,CP,29.3,20.5,62,0,1,TRUE,17.44,DigitalScale,DJS,TRUE,-999,47,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712043,4329491,Mass of geo- 0.52g; mass of bird with geo- 17.96; Age changed from AHY to ASY (MDR 25-Jun-20)
CBS01,1,2634,7/31/2018,C3SB,GRSP,08:42:00,mistnet,TRUE,1831,10119,WB-SR,ATY,CP,M,4,0,CP,28.8,19.3,62,0,1,TRUE,16.37,DigitalScale,DJS,TRUE,-999,47,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711190,4330653,2015 recap. Mass of geo- .48; mass with geo- 16.68. Plasma is very red  but it does not contain any red blood cells.; Age changed from ASY to ATY (MDR 2-Jul-20)
CBS01,1,2659,7/31/2018,C3SB,GRSP,08:30:00,hand,FALSE,2621,21446,NA,NG,OnNest,M,0,0,Molecular,-999,17.4,27,-999,-999,TRUE,9.93,DigitalScale,SKW,FALSE,-999,37,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711355,4330581,
CBS01,1,2658,7/31/2018,C3SB,GRSP,08:30:00,hand,FALSE,2621,21445,NA,NG,OnNest,M,0,0,Molecular,-999,18.6,31.3,-999,-999,TRUE,11.2,DigitalScale,SKW,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711355,4330581,
